video_id,video_title,video_time,video_tag,video_views,next_page,end_date
euh4wmTjSkg,"Workout Love Mashup 2 – The Motivational Mashup 2021 | VDJ Mahe Visuals | Bollywood Song HD",1320,,95712,CPoBEAA,2021-03-12T00:00:00Z
WevzZaYBOdY,"Intense 10 min Full Body FAT BURNING Workout 🔥 (No Equipment Bodyweight Workout)",626,"workout,home workout,full body workout,full body workout routine,weight loss,weight loss routine,home weight loss,hiit,hiit exercise,hiit workout,full body hiit,fat burn,exercise,intense full body,complete full body workout,ab workout,full body hiit workout at home,hiit cardio workout,hiit training,workout program,home workout program,get abs from home,abs from home,train abs no equipment",91212,CPoBEAA,2021-03-12T00:00:00Z
Eri5pc3OW0s,"40 Minute Upper Body HIIT Strong Workout | ACCELERATE - Day 23",2627,"hiit,sydney,sydney cummings,cummings,strength,at home workout,hiit workout,sydney cummings cardio,workout,home workout,cardio hiit,full body,total body,fitness,full body workout,motivation,interval training,womens health,female fitness,cardio workout,cardio,hiit cardio,hiit training,at home hiit workout,hiit workout at home,quick cardio warm up,amrap workout,amrap,full body workout at home,full body dumbbell workout,full body workout at gym",90925,CPoBEAA,2021-03-12T00:00:00Z
aNdAcJOGSxk,"🛑 Leg Workout - Grow your Glutes at Home",3030,,90633,CPoBEAA,2021-03-12T00:00:00Z
3h__A-3l5UA,"30-Minute No-Equipment Full-Body Strength Workout With Charlee Atkins",1930,"POPSUGAR Fitness,FitSugarTV,workout class,fitness,fitness video,10 minute workout,bikini body,work out,class fitsugar",88735,CPoBEAA,2021-03-12T00:00:00Z
PfATi3Tp5Go,"15 MINUTE LOW IMPACT FAT BURNING CARDIO WORKOUT(NO EQUIPMENT)",941,"bullyjuice,bullyjuice workout,5 minute workout,workout,chest workout,at home workout,bigger chest,bigger chest workout at home,calisthenics,calisthenics workout,calisthenics workout for beginners,beginner workout at home,bodyweight workout,fitness,bodyweight,chest,home,5 minute,beginner,beginners,weight,abs,home workout,full body,full body workout at home,full body workout,glute,no equipment,weight loss,20 minute,crunch,sport,sweat,exercise,hiit,10 minute",89013,CPoBEAA,2021-03-12T00:00:00Z
7R6HRYiRY40,"4 Minute- HIIT Tabata Workout (w/ Ash Crawford)",280,"tabata,tabata songs,hiit workout,hiit,tabata workout,mountina climbers,metabolism workout,tabata timer",87612,CPoBEAA,2021-03-12T00:00:00Z
oWrYKBXmGjg,"7 Minute Tone Your Arms Workout - No Equipment (quick & intense) 7 Day Slim Arms Challenge",527,"best arm exercises for women,tone your arms workout,7 minute workout,lucy wyndham-read,best arm workout for women,slim arms workout,bingo wings,lose arm fat,lose arm fat workout,lose arm fat workout for women,bat wings,how to get slim arms,standing workout,lose arm fat in 1 week at home,arms workout for women,arm workout for women,lose arm fat at home,arm fat,lucy wyndham read,at home workout,get rid of flabby arms,exercises for bat wings,fabulous50s",88550,CPoBEAA,2021-03-12T00:00:00Z
htvBzERVNiA,"12 Minute Virtual Tabata Workout | No Equipment (w/ Modifications) | Anna & Ghyslain",760,"growingannanas,tabata,tabatasongs,hiit,hiit workout,virtual workout,zoom workout,tabata timer,scaled workout",87539,CPoBEAA,2021-03-12T00:00:00Z
2IWZTmnRQ-E,"40 Minute Chest and Triceps Burnout Workout | ACCELERATE - Day 17",2641,"hiit,sydney,sydney cummings,cummings,strength,at home workout,hiit workout,sydney cummings cardio,workout,home workout,cardio hiit,full body,total body,fitness,full body workout,motivation,interval training,womens health,female fitness,cardio workout,cardio,hiit cardio,hiit training,at home hiit workout,hiit workout at home,quick cardio warm up,amrap workout,amrap,full body workout at home,full body dumbbell workout,full body workout at gym",86728,CPoBEAA,2021-03-12T00:00:00Z
C8DbCZGj5KQ,"20 MINUTE EXTREME FULL BODY WORKOUT(NO EQUIPMENT)",1215,"bullyjuice,bullyjuice workout,5 minute workout,workout,chest workout,at home workout,bigger chest,bigger chest workout at home,calisthenics,calisthenics workout,calisthenics workout for beginners,beginner workout at home,bodyweight workout,fitness,bodyweight,chest,home,5 minute,beginner,beginners,weight,abs,home workout,full body,full body workout at home,full body workout,glute,no equipment,weight loss,20 minute,crunch,sport,sweat,exercise,hiit,10 minute",87002,CPoBEAA,2021-03-12T00:00:00Z
sSItmjZ4Kew,"Weight Loss Workout Routines |Celeb Workout Routines | Fitness Routine Post Pregnancy | Shikha Singh",859,"kumkumbhagya,shikha singh,4wheeler scooter,shikha singh shah,4 wheeler scooter,four wheeler scooter,4wheelerscooter,Shikha Singh Channel,Actress Shikha Singh,Actor Shikha Singh,kum kum bhagya,kumkum bhagya,shikha singh kumkum bhagya,kumkum bhagya aaj ka episode,Shikha singh shah,dr. shikha singh,Weight loss workout routines,Celeb workout routines,post pregnancy,exercises after pregnancy,how to lose weight,post pregnancy workout,celebrity workout routines",88893,CPoBEAA,2021-03-12T00:00:00Z
N6IzvFjybLc,"TONE YOUR UPPER BODY - Push Workout At Home (Chest, Shoulders, Triceps)",1404,"upper body workout,home workout,chest workout,chest workout at home,shoulder workout,shoulder workout at home,tricep workout,tricep workout at home,push day,push day workout,push workout at home,upper body dumbbell workout,upper body workout at home,at home upper body,at home upper body dumbbell,madfit upper body,madfit dumbbell,push day at home,tone your upper body,toned upper body,toned upper body workout,toned arms,toned arms at home",84899,CPoBEAA,2021-03-12T00:00:00Z
EVdQytmuZYo,"7 Minute Workout to get you best Legs, Thighs & Glutes | 7 Day Challenge Workout Lucy Wyndham-Read",607,"7 minute workout,lucy wyndham read,7 minute leg workout,7 minute leg workout lucy,7 day workout,7 day challenge,7 day workout challenge,workouts for women,get fit at home,at home workout,weight loss workout,lucy wyndham-read,7 minute workout lucy,7 day weight loss challenge,workout at home,fitness channel,personal trainer,leg workout,beginners workout at home,workouts for women at home,workout for women,workouts for women over 50,thigh workout",85789,CPoBEAA,2021-03-12T00:00:00Z
W273f7MYt2Y,"Chest, Back & Shoulders Workout // Strength Supersets",2530,"chest back and shoulders workout,strength supersets workout,upper body workout,upper body strength workout,chest and back workout,chest workout,back workout,shoulder workout,supersets workout,heather robertson,strength workout for women,dumbbell only workout,dumbbell upper body workout,workouts for women,upper body strength for women,home workout,strength training,upper body exercises,dumbbell exercises,low impact workout,no jumping workout,fitness",84611,CPoBEAA,2021-03-12T00:00:00Z
sXulwzLUBVg,"OPPO Band Style Review In Telugu || Amoled Display, SpO2 ,12 Workout Modes Etc..",923,"prasadtechintelugu,prasad,techtelugu,technews,Oppo Band style,Oppo Band unboxing,Oppo Band Style telugu,Oppo Band Style telugu unboxing,Oppo Band Style review,Oppo Band Style review telugu,Oppo Band telugu review",86568,CPoBEAA,2021-03-12T00:00:00Z
rxWRuEJhK2M,"ELEVATED Calisthenics Workout / Full Body | EPIC II - Day 49",3178,"calisthenics workout,calisthenics,full body workout,caroline girvan,epic,bodyweight workout,no equipment,epic program,full body workout at home,no equipment workout,workout,fitness,full body,home workout,exercise,no jumping workout,apartment friendly workout,low impact workout,calisthenics motivation,wall sit,no repeat workout,abs,core workout",84209,CPoBEAA,2021-03-12T00:00:00Z
aTl6SWLsUPc,"40 Minute Glutes HIIT Power Workout | ACCELERATE - Day 26",2775,"hiit,sydney,sydney cummings,cummings,strength,at home workout,hiit workout,sydney cummings cardio,workout,home workout,cardio hiit,full body,total body,fitness,full body workout,motivation,interval training,womens health,female fitness,cardio workout,cardio,hiit cardio,hiit training,at home hiit workout,hiit workout at home,quick cardio warm up,amrap workout,amrap,full body workout at home,full body dumbbell workout,full body workout at gym",83948,CPoBEAA,2021-03-12T00:00:00Z
S5cxFc5t7Q4,"Home Chest Workout (no weights required!) | Sam Cushing",563,,85187,CPoBEAA,2021-03-12T00:00:00Z
F9PQNc0YQAE,"FULL BODY HOLIDAY WORKOUT | No Equipment | Rowan Row",687,"FULL BODY HOLIDAY WORKOUT |No Equipment | Rowan Row,HOLIDAY WORKOUT NO EQUIPMENT,FULL BODY WORKOUT,AT HOME WORKOUT,NO EQUIPMENT WORKOUT,FAT BURN WORKOUT,10 MIN WORKOUT,10 MIN FAT BURN,QUICK AND EFFECTIVE FAT BURN WORKOUT,HOW TO TRAIN ON HOLIDAY,HOW TO KEEP IN SHAPE ON HOLIDAY,VACATION WORKOUT,CARDIO WORKOUT,10 MINUTE CARDIO ROUTINE,FULL BODY BLAST,LOCKDOWN WORKOUT,QUARANTINE WORKOUT,MALDIVES WORKOUT,SUN SIYAM IRU VELI,MALDIVE ISLAND WORKOUT",84534,CPoBEAA,2021-03-12T00:00:00Z
_c-q5iiSgCs,"40 Minute Upper Body HIIT Workout | ACCELERATE - Day 25",2631,"hiit,sydney,sydney cummings,cummings,strength,at home workout,hiit workout,sydney cummings cardio,workout,home workout,cardio hiit,full body,total body,fitness,full body workout,motivation,interval training,womens health,female fitness,cardio workout,cardio,hiit cardio,hiit training,at home hiit workout,hiit workout at home,quick cardio warm up,amrap workout,amrap,full body workout at home,full body dumbbell workout,full body workout at gym",82890,CPoBEAA,2021-03-12T00:00:00Z
unfwk5fu8_M,"Beginners Running Workout - 15 Minute Home Workout to Make Running Easy - with Running Tips",1069,"running workout,how to start running,how to start running for beginners,running tips,running tips for beginners,running for beginners,running,how to run,running tips and tricks,couch to 5k,how to start running again,beginner running tips,beginner running,running workouts,running for weight loss,tips for running,5k training,lucy wyndham-read,15 minute workout,beginners workout,how to get started running,start running,running apps",83655,CPoBEAA,2021-03-12T00:00:00Z
dn5u6wQJMEQ,"30 MIN LOW IMPACT HIIT WORKOUT 🔥 - Full Body, No Equipment, No Jumping | Apartment Friendly HIIT",2009,"full body workout at home,low impact workout,low impact,low impact full body workout,no equipment,no equipment workout,no jumping,no jumping workout,apartment friendly,apartment friendly workout,full body workout,full body,hiit,workout,intense full body,intense hiit workout,exercise,lose weight,hiit workout,hiit workout for fat loss,hiit workout at home,cardio workout,exercise to lose weight,home workout,workout from home,low impact hiit,abs,30 MIN",82664,CPoBEAA,2021-03-12T00:00:00Z
xQzgzKXtZ3E,"20 Min BURPEE BLAST Cardio Workout / NO EQUIPMENT + NO REPEAT",1427,"20 min cardio,cardio workout,burpees,burpee workout,caroline girvan,no equipment workout,no repeat workout,active rest day workout,cardio,home workout,workout,fat burning,burn fat,fitness,full body workout,full body,20 minute workout,bodyweight workout,cardio at home,sweaty workout,calorie burning,full body workout at home",83401,CPoBEAA,2021-03-12T00:00:00Z
LS-iJMsGcVY,"LEGENDARY Leg Workout / No Frills Leg Day | EPIC II - Day 48",3329,"leg day,leg workout,leg day workout,caroline girvan,epic program,epic,leg workout with dumbbells,workout,full leg workout,home workout,lower body workout,quad workout,fitness,thigh workout,dumbbell leg workout,quads,hamstrings,glutes,bulgarian lunges,lunges,sumo squats,squats,leg workout at home,glute workout",80954,CPoBEAA,2021-03-12T00:00:00Z
cPFxfqG5V7k,"10 min Inner Thigh Pilates Workout // Lengthen & Tone // Lean Legs with Sanne Vloet",708,"sanne vloet,model,fashion model,cooking,victoria's secret,amsterdam,new york city,netherlands,los angeles,wellness,healthy living,confidence,self esteem,community,self love,sanne,love,chef,cook,culinary,cuisine,health foods,food,foodie,fit life,healthy,health goals,body goals",82102,CPoBEAA,2021-03-12T00:00:00Z
VsKt77iC2N4,"DEFINED Delts & Calf Workout / Dumbbells | EPIC II - Day 47",3358,"shoulder workout,dumbbell shoulder workout,delts,caroline girvan,epic program,epic,calf workout,calves,calves workout,shoulder workout with dumbbells,front delts,side delts,lateral delts,rear delts,arnold press,overhead press,3d shoulders,grow shoulders,big shoulders,boulder shoulders,dumbbell shoulder workout at home,3d delts,workout,bigger calves,shoulders",79460,CPoBEAA,2021-03-12T00:00:00Z
qTkS_ymevDA,"30 Minute Upper Body AMRAP Workout | BURN - Day 10",2021,"hiit,sydney,sydney cummings,cummings,strength,at home workout,hiit workout,sydney cummings cardio,workout,home workout,cardio hiit,full body,total body,fitness,full body workout,motivation,interval training,womens health,female fitness,cardio workout,hiit cardio,hiit training,at home hiit workout,hiit workout at home,quick cardio warm up,amrap workout,amrap,full body workout at home,full body dumbbell workout,full body workout at gym",79248,CPoBEAA,2021-03-12T00:00:00Z
OXXsgxNFhds,"Entrenamiento Funcional en Casa ⚠️ Pecho y Brazos Tabata Workout",274,"ejercicios de resistencia en casa,ejercicios de pecho en casa,pectorales en casa,ejercicios para bajar de peso,ejercicios para hacer en casa,pecho en casa,tabata ejercicios,rutina en casa,cardio en casa,entrenamiento tabata,ejercicios para tonificar el cuerpo,push ups workout,pecs workout,lagartijas para pecho,flexiones en casa,push ups at home,flexiones de pecho,full body en casa,lagartijas en casa,burpees ejercicio,kettlebell workout,pecho sin equipo",80641,CPoBEAA,2021-03-12T00:00:00Z
hYUWJIsNhHM,"25 MINUTE FULL BODY HIIT WORKOUT / FAT BURNING (NO EQUIPMENT) | ASH FITNESS",1549,,83108,CPoBEAA,2021-03-12T00:00:00Z
aiQNr7oUoHQ,"40 Min Killer HIIT Workout | Full Body Cardio | At Home, No Equipment, No Repeat",2250,"HIIT,High intensity,interval training,training,workout,at home,abs,full body,guided,follow along,workout in,beginner,in and out,no equipment,loose weight,women,core,booty,tabata,fat burn,fitness,no bad addiction,nobadaddiction,cardio,fat loss,lose weight,burn fat,burn calories,500 calories,intense",79421,CPoBEAA,2021-03-12T00:00:00Z
Ryh4X23oyS4,"ROSS Workout Haul!",527,"ross,tjmaxx,marshalls,baddie on a budget,cutie,latin,latina,misstaniarubio,taniarubiod,curvy girl,curve model,pretty girl,instabaddie,ig baddie,plus size,plus size model,workout gear,leggings try on haul",80151,CPoBEAA,2021-03-12T00:00:00Z
wQOmhHGOuJg,"I Tried Chloe Ting Workout For 30 Days| In Hindi | 30 Day Workout Challenge",754,"chloe ting workout,I tried Chloe Ting Workout,30 day chloe ting workout challenge,chloe ting challenge,chloe ting,chloe ting abs challenge,30 day challenge,30 day workout challenge,pramila dhyani,self improvement,self development",76735,CPoBEAA,2021-03-12T00:00:00Z
T-gMPrbN0PA,"Workout At Home (The 14 Bodyweight Exercises)",465,"Workout,Calisthenics,Fitness,Bodybuilding,Exercises At Home,Bodyweight Exercises,Workout at Home,Home Workout,push ups at home,Chest Workout,biceps workout,cardio at home,burn fat at home,abs home workout,Exercise At Home,How To Build full body,Calisthenics Workout,How To Exercise At Home,shoulders workout,traps workout,chest Workout,Workout Guide,Strength,bodyweight training",84391,CPoBEAA,2021-03-12T00:00:00Z
3NrXEwMBxtk,"20-Minute Bodyweight HIIT Workout With Charlee Atkins",1449,"POPSUGAR Fitness,FitSugarTV,workout class,fitness,fitness video,10 minute workout,bikini body,work out,class fitsugar,charlee atkins,hiit workout,hiit,no equipment workout",77334,CPoBEAA,2021-03-12T00:00:00Z
3NN9ChQvM74,"30 MIN LEG DAY WORKOUT - With Mini Band, Legs and Booty (HIIT IT HARDER DAY 9)",1844,"30 MIN LEG DAY & GLUTE GAINS WORKOUT,mini band workout,glutes workout,butt workout,resistance band workout,glute activation,booty workout,home workout,lower body hiit,30 minute miniband workout,legs and glutes workout,growingannanas,booty band hiit workout,burn fat workout,burn calories workout,glute exercises,30 minute workout,30 min booty burner,inner thigh workout,hiit workout for fat loss,mini band workout lower body,hiit workout at home",79133,CPoBEAA,2021-03-12T00:00:00Z
o6CG3I2eSsA,"20-Minute Strong and Sculpted Arm Workout With Jake DuPree",1249,"POPSUGAR Fitness,FitSugarTV,workout class,fitness,fitness video,10 minute workout,bikini body,work out,class fitsugar,jake dupree,jake dupree abs,jake dupree popsugar,jake dupree arms,jake dupree workout,jake dupree full body workout,at home workout,full body workout,full body workout at home,strength training,arm workout,cardio workout,cardio,no equipment workout,no equipment cardio,20 minute workout",74929,CPoBEAA,2021-03-12T00:00:00Z
-TzwViaK86k,"KNEE FAT BURN WORKOUT 🔥 get TONED model legs",824,"knee fat burn workout,get rid of knee fat workout,built bar,get toned model legs,slim legs workout",76505,CPoBEAA,2021-03-12T00:00:00Z
lF6lZxmkn_Y,"30 MIN HIIT IT HARD WORKOUT - With Dumbbells, Full Body, No Repeat - (HIIT IT HARDER DAY 10)",1844,"30 MIN HIIT IT HARD WORKOUT,hiit workout for fat loss,growingannanas,home workout crossfit,home workout,no repeat hiit workout,full body hiit workout,30 min hiit workout,hiit workout no repeats,fett verbrennen,no repeat workout,full body workout,fett abbauen,muskeln definieren,home workout transformation,hiit with weights,military monday hiit,growingannanas hiit,full body hiit,dumbbell workout,total body workout,follow along workout at home",75128,CPoBEAA,2021-03-12T00:00:00Z
WhKTuN_VJmc,"30 Mins Effective Workout to Reduce Lower Belly Fat - Exercises to Lose Weight FAST | Eva Fitness",1914,"aerobic dance workout,aerobic,eva fitness,aerobic Workout,aerobics workout for weight loss,aerobic exercise,aerobic reduction of belly fat,zumba dance workout for belly fat,weight loss,belly fat,belly fat workout,Mira Pham Workout,exercises to lose belly fat,aerobic dance,30 mins aerobic workout,reduce lower belly fat,lower belly fat,lose weight fast,exercise to lose weight fast,exercises to lose weight fast,exercises to reduce belly fat",86343,CKwCEAA,2021-03-12T00:00:00Z
wlJ7-h8cGGc,"DO THIS WORKOUT EVERYDAY TO BURN FAT AND LOSE WEIGHT | At Home - No Equipment",1171,"madfit,chloe ting,pamela reif,at home no equipment,hourglass figure workout,wider hips workout,bubble butt workout,brazilian butt lift,chloe ting abs,caroline girvan,round booty workout,twerk booty,booty lift,DO THIS WORKOUT EVERYDAY TO BURN FAT AND LOSE WEIGHT | At Home - No Equipment,fat burn workout,abs workout,belly fat burn,full body workout,hip dips workout,how to lose weight,cardio workout,2 week shred challenge,hiit workout,burn calories",73689,CKwCEAA,2021-03-12T00:00:00Z
YXM7fhI12sg,"Full Arpeggio WORKOUT",636,"arpeggio guitar lesson,arpeggio exercises guitar,arpeggios,scales,guitar chords,guitar warm up exercises for beginners,guitar tutorial,backing track,guitar fretboard explained,seventh chords,sweep picking,alternate picking,guitar arpeggios,Master the fretboard,Intermediate Guitar Arpeggios Lesson,robbie barnby,jazz guitar lessons,fast guitar licks,jazz improvisation,practice routine,guitar technique,guitar exercises warmups patterns,guitar solo,gibson",81782,CKwCEAA,2021-03-12T00:00:00Z
4xvrjqPHi5k,"LATIN PARTY PART 3- DANCE WORKOUT-HAPPY BDAY TO ME.",1554,"Fitness,Gym,Fitness Journey,Motivation,Dance,HIIT,Dance Fitness,Cardio,Strength,Workout,HIIT Hop,Disney,Disney Workout,Disney HIIT Hop,At Home Workout,Dance Workout,emkfit,Emk fit,Mamma Mia Hiit,Mamma Mia Workout,Zumba,Latin Workout,Latin Dance,Latin Dance Workout,Brazilian Funk Dance,Brazilian Funk,J Balvin,Tik Tok Workout,Tik Tok Dance",73742,CKwCEAA,2021-03-12T00:00:00Z
-6DdPMd6ink,"STANDING ABS WORKOUT - BURN BELLY FAT AT HOME",2176,"abs workout,abs exercises,abs challenge,how to get abs,how to develop abs,workout to get abs,exercises to get abs,belly fat workout,belly fat exercises,belly fat challenge,workout to burn belly fat,reduce belly fat,workout to reduce belly fat,lose belly fat,lose belly fat at home,reduce belly fat at home,at home belly fat workout,at home belly fat exercises,stomach fat workout,stomach fat exercises,roberta's gym",72819,CKwCEAA,2021-03-12T00:00:00Z
MC3bV56np4I,"LOSE BACK FAT in 14 Days | 10 minute Home Workout",691,"home workout,home exercise,from home workout,at home workout,workout challenge,lose back fat,back workout,back fat,sexy back,how to lose back fat,burn back fat,get rid of bra bulge,get rid of back fat,back workout at home,back fat workout,back exercises,lose fat,lose back fat at home,bra bulge,back workout for women,back home workout for women,back home workout,lose back fat workout,exercises to lose back fat,toned back,back workout results",72535,CKwCEAA,2021-03-12T00:00:00Z
dX7prn1yric,"BEST 15 MIN PLAY-ALONG GUITAR WORKOUT (Finger Exercises, Alternate Picking, Speed, Timing)",913,"guitar lesson,alternate picking,guitar,guitar tutorial,guitar picking,guitar exercises,shred guitar,guitar workout,guitar play along,guitar exercise,finger exercises,finger exercises for guitar,guitar lessons,electric guitar,guitar finger exercises,best guitar finger exercises,guitar exercises for beginners,alternate picking lesson,alternate picking exercise,alternate picking exercises,guitar technique,shred guitar lesson,how to play guitar,bernth",72490,CKwCEAA,2021-03-12T00:00:00Z
Xx6EHLNt_hA,"Lose 6 Kg In 14 Days - 2 Weeks Full Body Workout Challenge",1959,"2 week fat burn,2 week workout,2 week exercise,2 week weight loss,lose weight in 2 weeks,burn fat in 2 weeks,14 day workout,14 day exercise,14 day fat burn,14 day weight loss,shred fat in 2 weeks,burn fat in 2 weeeks,weight loss workout,weight loss exercise,fat burn workout,fat burn exercise,body weight workout,body weight exercise,full body workout,full body exercise,roberta's gym,daily exercise,daily weight loss,daily fat burn,burn fat daily",72521,CKwCEAA,2021-03-12T00:00:00Z
xojEQYZ6F_E,"My 8 year olds workout routine",59,,71579,CKwCEAA,2021-03-12T00:00:00Z
YvRwjC3OiHE,"40 Minute Legs and Abs Workout | BURN - Day 11",2698,"hiit,sydney,sydney cummings,cummings,strength,at home workout,hiit workout,sydney cummings cardio,workout,home workout,cardio hiit,full body,total body,fitness,full body workout,motivation,interval training,womens health,female fitness,cardio workout,cardio,hiit cardio,hiit training,at home hiit workout,hiit workout at home,quick cardio warm up,amrap workout,amrap,full body workout at home,full body dumbbell workout,full body workout at gym",69217,CKwCEAA,2021-03-12T00:00:00Z
-K7n8HyEsW0,"The Best 5-Day Workout Split for Muscle Growth",554,"best 5 day split for muscle growth,5 day split for muscle growth,best 5 day split,5 day split,5 day workout for muscle growth,5 day split workout for muscle mass,5 day split workout for mass,5 day split workout for muscle building,5 day workout plan,5 day workout split,push pull legs workout,5 day workout plan to build muscle,push pull legs split,training split,push pull legs,best workout split,build muscle,full body workout,workout split",69070,CKwCEAA,2021-03-12T00:00:00Z
zjFn9rjhP_E,"15 MIN. BOOTY WORKOUT - training for a bigger butt // Optional: mini band | Mary Braun",922,,69842,CKwCEAA,2021-03-12T00:00:00Z
u99UDTUH4IA,"Allu Arjun Special - Telugu Dance Workout | Exercise to Lose Weight",1714,"telugu dance workout,telugu zumba dance workout,telugu zumba songs,telugu zumba dance,telugu zumba workout,telugu zumba dance songs,zumba on telugu songs,zumba on telugu dj songs,zumba on latest telugu songs,zumba telugu dance workout,zumba telugu dance,morning exercise to lose weight telugu,exercise to lose weight fast at home in telugu,dance workout,dance with deepti workout,allu arjun dance,allu arjun,south indian dance,south indian dance workout",69448,CKwCEAA,2021-03-12T00:00:00Z
EGveqXL4z18,"15 MIN INNER THIGH WORKOUT - lose thigh fat, tone and tighten legs / No Equipment | Mary Braun",937,,68554,CKwCEAA,2021-03-12T00:00:00Z
os2dLNs7glE,"PERFECT CHEST WORKOUT For MASS With Charles Glass!",644,"chest workout,charles glass,upper chest workout,best chest workout,chest workout for mass,the god father of bodybuilding,charles glass chest workout,upper chest,bench press,best upper chest workout,bodybuilding chest workout,gym chest workout,bigger chest,chest training bodybuilding,troy adashun chest workout,golds gym,golds gym venice",68281,CKwCEAA,2021-03-12T00:00:00Z
49HCqwRFH4k,"DANCE WORKOUT: 30 MINUTES | Zumba | Dance | Fitness | CDO | 30 Minutes Cardio | Dance Compilation",1821,,68917,CKwCEAA,2021-03-12T00:00:00Z
UYz41ArsteQ,"FUN fat-burning WALKING Workout | ~ 2,000 Steps in 17 Minutes | Walk to The Beat! (Low-Impact)",1073,"walk to the beat workout,2000 steps workout,walking workout,walking workout for weight loss,2000 steps,walk at home,step workout,2000 steps workout at home,2000 steps workout in 16 minutes,1 mile walk,steps challenge,steps home workout,walking for belly fat loss,beginner home workout,happy walking workout,indoor walking,walking,walking for weight loss,one mile walk,workout at home,walking exercise,walk at home 1 mile,rachel gulotta step workout",66971,CKwCEAA,2021-03-12T00:00:00Z
YCwc0knLP_E,"30 MIN UPPER BODY BURNER - Toned Arms & Abs Workout, No Equipment, No Repeat (HIIT IT HARDER DAY 11)",1843,"30 MIN UPPER BODY WORKOUT - Toned Arms & Abs,30 min upper body workout,toned arms and abs workout,hiit workout at home,upper body workout,toned arms,home workout,arm toning workout,no equipment workout,30 min workout,upper body exercises,hiit workout,slim and toned arms workout,no talking workout,no equipment upper body workout,how to get toned arms,no equipment hiit workout,upper body workout at home no equipment,abs workout,upper body,arm workout",66782,CKwCEAA,2021-03-12T00:00:00Z
sOisgudJ_l0,"Dr. Seuss This or That- READ Across AMERICA Tabata Kids Workout",308,,68988,CKwCEAA,2021-03-12T00:00:00Z
zuTv9skH-5c,"30-Minute Empowering Cardio Workout With Charlee Atkins",1977,"POPSUGAR Fitness,FitSugarTV,workout class,fitness,fitness video,10 minute workout,bikini body,work out,class fitsugar",65475,CKwCEAA,2021-03-12T00:00:00Z
y5iDSBA0A_w,"6 PACK ABS WORKOUT AT HOME NO EQUIPMENT | QUICK RESULTS",226,"6 PACK ABS WORKOUT AT HOME NO EQUIPMENT,get a 6 pack,get 6 pack abs,how to get a 6 pack,how to get abs,ab workout for a 6 pack,6 pack ab workout,6 pack abs workout,workout for abs,workout for abs at home,best home ab workout,6 pack abs,six pack abs,ab workout,abs workout at home,abdominal,bodybuilding,كمال الاجسام,تمارين البطن,Ejercicios para abdomen,ejercicio abdominal,ejercicios abdominales,exercícios de abdômen,abdominais,exercícios abdominais,6pack",63241,CKwCEAA,2021-03-12T00:00:00Z
lZPE79pfXrc,"Full Body Workout for Muscle Building | @I Am TheProof​ | Circuit Training Workout Bodyweight",1652,"full body workout for beginners,full body home workout,how to build muscle at home,full body workout routine,full body workout for mass,best workout for mass,muscle building workout,dumbbell workout,strength training,strength workout,full body strength workout,workout with weights,30 minute workout,full body routine,full body workouts,muscle building,full body workout for muscle building,full body workout for muscle building at home,Calisthenics,workout,fit",65041,CKwCEAA,2021-03-12T00:00:00Z
dbsRVxKIyUk,"THIS WASN'T EASY | WORKOUT MOTIVATION",1044,"Jesse James West,Greg doucette,Will tennyson,David laid,Gymshark,More plates more dates,Bradley martyn,Noah beck,Road to pro,Road to IFBB,Road To Youngest Pro,Soosh,James English,Fitness,Lifestyle,Bodybuilding,Aesthetics,David laid motivation,Zoo culture,Christian Guzman,Summer shredding,Brandon Harding,Brandon hardbody,cbum,Chris bumstead,Show Day,fochby,makaveli motivation,motivation,andrei deiu,Mr. Olympia,zyzz motivation,Jeff seid",61825,CKwCEAA,2021-03-12T00:00:00Z
h6IbAi2ZF0E,"Best Workout Music MIX EDM 2021 🔥 Best Gym Music 🔋 Best Trainings Music 2021 🔋💥",6642,"workout music,gym music,gym music mix,workout music mix,gym workout music,gym workout music mix,best workout music,best gym music 2021,best workout music 2021,gym music 2021,workout music 2020,gym workout music mix 2021,motivational workout music,best workout motivation,Fitness Music,Female Fitness Motivation,gym motivation,workout music mix 2021,gym motivation 2021,workout motivation,New Workout Music 2021,motivational music 2021,best gym music mix",62492,CKwCEAA,2021-03-12T00:00:00Z
wiMhTzw07PE,"FULL BACK WORKOUT & ABS | SORENESS IS REAL",757,"hanna öberg,hanna oeberg,hanna oberg,hannah oeberg,hannaoeberg,ownu,ownuapp,abs workout for women,back workout with dumbbells,back workout for mass,back workout,abs workout at gym,build back muscles",61822,CKwCEAA,2021-03-12T00:00:00Z
jcnVr-KHvT0,"10 MIN. AB WORKOUT - lose lower belly fat / optional: MINI BAND | Mary Braun",627,,62033,CKwCEAA,2021-03-12T00:00:00Z
Idq0jt8y85E,"14 Days Extreme Abs Workout Challenge- Day 3",533,,60654,CKwCEAA,2021-03-12T00:00:00Z
